GUID,Date (EST),URL,Contents,Author,Name,Country,State/Region,City/Urban Area,Category,Emotion,Source,Gender,Posts,Followers,Following,Post Title,Post Type,Image URL,Brand
1037708008313249792,2018/09/06,http://twitter.com/AskPS_UK/status/1037708008313249792,"@Rrasmussen88 Alright, this content is part of the Updates for the Destiny 2 base game itself and should be accessible in game. Once you complete the Campaign ""The Red War"", you'll be able to access the missions for both expansions. ^AS",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,317754,116371,23,"@Rrasmussen88 Alright, this content is part of the Updates for the Destiny 2 base game itself and should be accessible in game. Once you complete the Campaign ""The Red War"", you'll be able to access the missions for both expansions. ^AS",Reply,,
1037221746343071745,2018/09/05,http://twitter.com/AskPlayStation/status/1037221746343071745,@Kevintuma3 Hello there! Please advise your fried to contact us directly for assistance on this matter.,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,831634,1355401,3130,@Kevintuma3 Hello there! Please advise your fried to contact us directly for assistance on this matter.,Reply,,
1036678086148939776,2018/09/03,http://twitter.com/AskPS_UK/status/1036678086148939776,"@saiindraneel123 Hello! Digital Deluxe contains the three upcoming DLC packs, correct. No extra purchase required. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,316377,115961,23,"@saiindraneel123 Hello! Digital Deluxe contains the three upcoming DLC packs, correct. No extra purchase required. ^DB",Reply,,
1037637109987901442,2018/09/06,http://twitter.com/AskPS_UK/status/1037637109987901442,"@Playgirl_84 Ok, did you get the Enlister Offer and the Beta download? ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,317606,116332,23,"@Playgirl_84 Ok, did you get the Enlister Offer and the Beta download? ^NL",Reply,,
1036254578411536384,2018/09/02,http://twitter.com/AskPS_UK/status/1036254578411536384,"@CarlWil18109368 Hello! Sorry to hear this! For help with your compromised account, please check our help section ""Has my account been compromised?"" for what to do next: https://t.co/m1yhbV7D1i ^AS",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,315669,115821,23,"@CarlWil18109368 Hello! Sorry to hear this! For help with your compromised account, please check our help section ""Has my account been compromised?"" for what to do next: https://t.co/m1yhbV7D1i ^AS",Reply,,
1037249065644253188,2018/09/05,http://twitter.com/GamerGeekNews/status/1037249065644253188,Sony adds 'Bloodborne' to PlayStation Now's game streaming lineup https://t.co/chZUMRhe2w #playstationnow #gamestreaming #fromsoftware #sony,@GamerGeekNews,Gamer Geek,,,,Neutral,Neutral,Twitter,,499753,6396,6971,Sony adds 'Bloodborne' to PlayStation Now's game streaming lineup https://t.co/chZUMRhe2w #playstationnow #gamestreaming #fromsoftware #sony,Tweet,,
1037699526570729472,2018/09/06,http://twitter.com/AskPlayStation/status/1037699526570729472,@mhermosillo10 Here to help. Please let us know the exact error message or error code that you see. Please provide us with more details of this issue in order to assist you better.,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,832051,1355678,3128,@mhermosillo10 Here to help. Please let us know the exact error message or error code that you see. Please provide us with more details of this issue in order to assist you better.,Reply,,
1036350601515487232,2018/09/02,http://twitter.com/AskPS_UK/status/1036350601515487232,"@leowillow Hello! Codes for games are tied to specific regions, so I'll need to direct message you to look at this code. Please refer to your direct messages. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,315958,115859,23,"@leowillow Hello! Codes for games are tied to specific regions, so I'll need to direct message you to look at this code. Please refer to your direct messages. ^DB",Reply,,
1036893682908241920,2018/09/04,http://twitter.com/AskPS_UK/status/1036893682908241920,@ITriskin Hi! Looks like this game is only available Vita: https://t.co/cXcUwsKBJM If it is available to play on another console it will display it on the 'Playable on' area of the store page. ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,316557,116019,23,"@ITriskin Hi! Looks like this game is only available Vita: https://t.co/cXcUwsKBJM
If it is available to play on another console it will display it on the 'Playable on' area of the store page. ^MM",Reply,,
1037186176258662405,2018/09/04,http://twitter.com/AskPlayStation/status/1037186176258662405,"@markt3775 Please keep in mind that you must update the system before install any game update. If you have it already installer, highlight the game, press Options and select ""Check for Updates"".",@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,831559,1355386,3130,"@markt3775 Please keep in mind that you must update the system before install any game update. If you have it already installer, highlight the game, press Options and select ""Check for Updates"".",Reply,,
1036277059725811719,2018/09/02,http://twitter.com/AskPS_UK/status/1036277059725811719,"@booshtukka You'll need to use a search engine to find the relevant contact details, as we don't keep them on file here. ^AS",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,315741,115833,23,"@booshtukka You'll need to use a search engine to find the relevant contact details, as we don't keep them on file here. ^AS",Reply,,
1037821361874501637,2018/09/06,http://twitter.com/AskPS_UK/status/1037821361874501637,"@KaiaTarot Hello! Sorry to hear this, have you contacted the retailer to see if they can provide you with a copy of the receipt? ^AS",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Neutral,Twitter,,318090,116450,23,"@KaiaTarot Hello! Sorry to hear this, have you contacted the retailer to see if they can provide you with a copy of the receipt? ^AS",Reply,,
1037235979113910272,2018/09/05,http://twitter.com/k3shtk4r/status/1037235979113910272,Sony adds 'Bloodborne' to PlayStation Now's game streaming lineup https://t.co/QSW39wCQD2,@k3shtk4r,Mohammad Keshtkar,,,,Neutral,Neutral,Twitter,M,931625,360,101,Sony adds 'Bloodborne' to PlayStation Now's game streaming lineup https://t.co/QSW39wCQD2,Tweet,,
1036651058402152450,2018/09/03,http://twitter.com/AskPS_UK/status/1036651058402152450,"@Leemoreton1 Was this save created on the same User on the console? Has she gone from using a disc version to a digital version, or digital to a disc? ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,316289,115945,23,"@Leemoreton1 Was this save created on the same User on the console? Has she gone from using a disc version to a digital version, or digital to a disc? ^DB",Reply,,
1036605467768832002,2018/09/03,http://twitter.com/AskPlayStation/status/1036605467768832002,@RainbowIceP We have sent you a Direct Message via Twitter with further instructions.,@AskPlayStation,Ask PlayStation,,,,Neutral,Unclassified,Twitter,,830906,1354981,3131,@RainbowIceP We have sent you a Direct Message via Twitter with further instructions.,Reply,,
1036337971623075842,2018/09/02,http://twitter.com/AskPS_UK/status/1036337971623075842,"@90Kingkarl Phew! That's a relief. To help you further, I'll need to send you a DM. Please check your DMs. ^AS",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Unclassified,Twitter,,315929,115851,23,"@90Kingkarl Phew! That's a relief. To help you further, I'll need to send you a DM. Please check your DMs. ^AS",Reply,,
1036994169993084928,2018/09/04,http://twitter.com/ResetEraNT/status/1036994169993084928,"PlayStation Now adds Bloodborne, Project Cars and more this month https://t.co/N02gfDfTc6 https://t.co/bp7TsMFSIE",@ResetEraNT,ResetEra NT,,,,Neutral,Neutral,Twitter,,122750,1961,3,"PlayStation Now adds Bloodborne, Project Cars and more this month https://t.co/N02gfDfTc6 https://t.co/bp7TsMFSIE",Tweet,,
1036380676050702336,2018/09/02,http://twitter.com/theodoubleto/status/1036380676050702336,"Hey @PlayStation, when are we getting the Mass Effect Trilogy on #PSNow?",@theodoubleto,The Great Potatto,,,,Neutral,Neutral,Twitter,,319,50,583,"Hey @PlayStation, when are we getting the Mass Effect Trilogy on #PSNow?",Tweet,,
1037681095351783430,2018/09/06,http://twitter.com/PlaStationShow/status/1037681095351783430,PlayStation Now's September Lineup Includes Bloodborne and More - Push Square https://t.co/TCHrW7Kvuj,@PlaStationShow,PlayStation Show,United Kingdom,North West,Liverpool,Neutral,Neutral,Twitter,,26619,4759,3850,PlayStation Now's September Lineup Includes Bloodborne and More - Push Square https://t.co/TCHrW7Kvuj,Tweet,,
1036270658618122241,2018/09/02,http://twitter.com/AskPS_UK/status/1036270658618122241,"@Callum_Begley_ Hello! Are you currently in control of your account, as in you have reset the password and nobody else currently has access? ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,315715,115832,23,"@Callum_Begley_ Hello! Are you currently in control of your account, as in you have reset the password and nobody else currently has access? ^DB",Reply,,
1036286397890678784,2018/09/02,http://twitter.com/AskPlayStation/status/1036286397890678784,"@kingpo__ Hi there! Glad to assist! For refund info, please check the following link: https://t.co/MInrgZSl48",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,830709,1354859,3132,"@kingpo__ Hi there! Glad to assist! For refund info, please check the following link: https://t.co/MInrgZSl48",Reply,,
1037480382298574848,2018/09/05,http://twitter.com/AskPlayStation/status/1037480382298574848,"@FifaKin44410319 Yes, that's correct!",@AskPlayStation,Ask PlayStation,,,,Positive,Unclassified,Twitter,,831928,1355581,3130,"@FifaKin44410319 Yes, that's correct!",Reply,,
1036936673014243329,2018/09/04,http://twitter.com/AskPS_UK/status/1036936673014243329,"@fawziputram Hello! Yes, Mafia III was one of the August games, while God of War III Remastered is one of the September ones. ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Neutral,Twitter,,316648,116038,23,"@fawziputram Hello! Yes, Mafia III was one of the August games, while God of War III Remastered is one of the September ones. ^NL",Reply,,
1037209515761053696,2018/09/05,http://twitter.com/AskPlayStation/status/1037209515761053696,"@YoooDiv Glad to assist. For refund info, please check the following link: https://t.co/MInrgZSl48",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,831612,1355407,3130,"@YoooDiv Glad to assist. For refund info, please check the following link: https://t.co/MInrgZSl48",Reply,,
1037190759370375169,2018/09/05,http://twitter.com/AskPlayStation/status/1037190759370375169,@hdurraniii Sorry to read that. Are you getting any error code or message? Please provide us more details about the issue.,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,831572,1355392,3130,@hdurraniii Sorry to read that. Are you getting any error code or message? Please provide us more details about the issue.,Reply,,
1037898701853749248,2018/09/06,http://twitter.com/PlayStation/status/1037898701853749248,"Nice moves, Spidey. Did you know you can perform tricks while swinging in #SpiderManPS4? https://t.co/VN3wKnRZyy https://t.co/xoOQ8M4hHa",@PlayStation,PlayStation,United States of America,California,,Neutral,Joy,Twitter,,27752,15627176,803,"Nice moves, Spidey. Did you know you can perform tricks while swinging in #SpiderManPS4?

https://t.co/VN3wKnRZyy https://t.co/xoOQ8M4hHa",Tweet,,
1036395618254680064,2018/09/02,http://twitter.com/AskPlayStation/status/1036395618254680064,@Lt_Dan316 Hi there! Glad to assist! Just to make sure is this the first time that you're connecting an external hard drive to the PS4? Are you receiving any error code or message? Please provide us with more details.,@AskPlayStation,Ask PlayStation,,,,Negative,Neutral,Twitter,,830820,1354903,3131,@Lt_Dan316 Hi there! Glad to assist! Just to make sure is this the first time that you're connecting an external hard drive to the PS4? Are you receiving any error code or message? Please provide us with more details.,Reply,,
1037095994498805760,2018/09/04,http://twitter.com/Jorgenhauge/status/1037095994498805760,Sony adds 'Bloodborne' to PlayStation Now's game streaming lineup https://t.co/Fsn3M0Mw6D https://t.co/QLN9MVOeMj,@Jorgenhauge,Jorgen Hauge,Denmark,Sjaælland,,Neutral,Neutral,Twitter,,123490,1851,3247,Sony adds 'Bloodborne' to PlayStation Now's game streaming lineup https://t.co/Fsn3M0Mw6D https://t.co/QLN9MVOeMj,Tweet,,
1036643456989495299,2018/09/03,http://twitter.com/AskPS_UK/status/1036643456989495299,@BoiSouls Hi there! For how long did the subscription run before the automatic renewal? ^NL,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,316272,115943,23,@BoiSouls Hi there! For how long did the subscription run before the automatic renewal? ^NL,Reply,,
1037704060986712065,2018/09/06,http://twitter.com/AskPlayStation/status/1037704060986712065,"@ReapersShadow19 Here to help! For refund info, please check the following link: https://t.co/MInrgZSl48",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,832057,1355688,3128,"@ReapersShadow19 Here to help! For refund info, please check the following link: https://t.co/MInrgZSl48",Reply,,
1037469138598408192,2018/09/05,http://twitter.com/AskPlayStation/status/1037469138598408192,@ProDownfall Please let us know if your full game is a disc or a digital version.,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,831894,1355572,3130,@ProDownfall Please let us know if your full game is a disc or a digital version.,Reply,,
1037390346437754880,2018/09/05,http://twitter.com/AskPlayStation/status/1037390346437754880,"@MacMac2147 Hello, glad to assist you! Can you please provide us more details of your problem, what is the error code or message that you are receiving when you try to sign in?",@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,831774,1355526,3130,"@MacMac2147 Hello, glad to assist you! Can you please provide us more details of your problem, what is the error code or message that you are receiving when you try to sign in?",Reply,,
1036665269299630080,2018/09/03,http://twitter.com/AskPS_UK/status/1036665269299630080,"@CraigDonovan_ You need to have them purchased before you can make a purchase of Forsaken, as they are required for it. Regarding the Legendary Collection, this can't be purchased if you already own any Destiny 2 content. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Anger,Twitter,,316324,115953,23,"@CraigDonovan_ You need to have them purchased before you can make a purchase of Forsaken, as they are required for it. Regarding the Legendary Collection, this can't be purchased if you already own any Destiny 2 content. ^DB",Reply,,
1037635180884836352,2018/09/06,http://twitter.com/AskPS_UK/status/1037635180884836352,"@Cronuah If you mean a Legendary Edition key, it wouldn't redeem as you already have a license for part of the content. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Joy,Twitter,,317599,116329,23,"@Cronuah If you mean a Legendary Edition key, it wouldn't redeem as you already have a license for part of the content. ^DB",Reply,,
1037030824082911232,2018/09/04,http://twitter.com/AskPS_UK/status/1037030824082911232,"@Flutterbat8 I see! If you haven't requested account closure, there is a ban on your account. Please contact our team at https://t.co/8WTN1ElGAZ for help with this, by writing 'Banned' into the search bar and following the instructions on screen. ^GA",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,316879,116086,23,"@Flutterbat8 I see! If you haven't requested account closure, there is a ban on your account. Please contact our team at https://t.co/8WTN1ElGAZ for help with this, by writing 'Banned' into the search bar and following the instructions on screen. ^GA",Reply,,
1037181828929441792,2018/09/04,http://twitter.com/PlayStation/status/1037181828929441792,"The Countdown to Launch has begun! Join us Thursday for a special #SpiderManPS4 launch livestream with giveaways, live gameplay and more!",@PlayStation,PlayStation,United States of America,California,,Neutral,Neutral,Twitter,,27724,15622146,804,"The Countdown to Launch has begun! Join us Thursday for a special #SpiderManPS4 launch livestream with giveaways, live gameplay and more!",Tweet,,
1037009772451647490,2018/09/04,http://twitter.com/AskPlayStation/status/1037009772451647490,@Lexx090 Sorry to hear that! At the moment the Store is still updating. Please try downloading throughout the day and keep us posted!,@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,831293,1355215,3131,@Lexx090 Sorry to hear that! At the moment the Store is still updating. Please try downloading throughout the day and keep us posted!,Reply,,
1037188470819774465,2018/09/04,http://twitter.com/AskPlayStation/status/1037188470819774465,@Teletuby_Bush Hi there! Please follow the steps in the next link to deactivate all other consoles via PC:  https://t.co/QXOsdgLTi7,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,831565,1355390,3130,@Teletuby_Bush Hi there! Please follow the steps in the next link to deactivate all other consoles via PC:  https://t.co/QXOsdgLTi7,Reply,,
1037365666846793728,2018/09/05,http://twitter.com/AskPS_UK/status/1037365666846793728,@chrisfutcher Ok. I'm going to need to send you a DM to help you further. Please make sure that you are following us so that I can send you it. ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Joy,Twitter,,317339,116247,23,@chrisfutcher Ok. I'm going to need to send you  a DM to help you further. Please make sure that you are following us so that I can send you it. ^MM,Reply,,
1036354719709634562,2018/09/02,http://twitter.com/AskPS_UK/status/1036354719709634562,@scoop610 Hello! I'll need to DM you about this. Please follow us and let me know when you do so I can send you a DM. ^AS,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Neutral,Twitter,,315966,115862,23,@scoop610 Hello! I'll need to DM you about this. Please follow us and let me know when you do so I can send you a DM. ^AS,Reply,,
1036337084007673857,2018/09/02,http://twitter.com/AskPlayStation/status/1036337084007673857,"@XpertGamerHD_ Hi Nicholas. For info about refund requests, click here: https://t.co/MInrgZSl48 look for the reason of the refund and follow the steps. If the last option is to contact our support choose chat or phone support since they are the ones that handle refund requests.",@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,830757,1354890,3132,"@XpertGamerHD_ Hi Nicholas. For info about refund requests, click here: https://t.co/MInrgZSl48 look for the reason of the refund and follow the steps. If the last option is to contact our support choose chat or phone support since they are the ones that handle refund requests.",Reply,,
1037344082740293633,2018/09/05,http://twitter.com/AskPlayStation/status/1037344082740293633,"@DanielTStocks Hello, glad to assist you! In this situation please try to remove all of the payment methods linked to your PSN account, after doing that add again the card that you will be using and the system will no longer request for your card details.",@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,831681,1355478,3130,"@DanielTStocks Hello, glad to assist you! In this situation please try to remove all of the payment methods linked to your PSN account, after doing that add again the card that you will be using and the system will no longer request for your card details.",Reply,,
1037503080080859136,2018/09/05,http://twitter.com/AskPlayStation/status/1037503080080859136,@Monster_Punter Hello there! We're sorry to hear you are experiencing issues with the PlayStation Vue service on the PS3. We would be happy to look into this with you. Can you please describe the issue that you are experiencing in detail. Thank you!,@AskPlayStation,Ask PlayStation,,,,Positive,Neutral,Twitter,,831953,1355604,3130,@Monster_Punter Hello there! We're sorry to hear you are experiencing issues with the PlayStation Vue service on the PS3. We would be happy to look into this with you. Can you please describe the issue that you are experiencing in detail. Thank you!,Reply,,
1037385584644243456,2018/09/05,http://twitter.com/gameslaught/status/1037385584644243456,"#PlayStationNow offers over 650 titles across #PS4, #PS3 and #PS2. Adds 10 new and exciting titles including action RPG masterpiece #Bloodborne. https://t.co/ZvJosRqTQH https://t.co/QDiIsJM50S",@gameslaught,Gameslaught,,,,Positive,Neutral,Twitter,,914,283,84,"#PlayStationNow offers over 650 titles across #PS4, #PS3 and #PS2. Adds 10 new and exciting titles including action RPG masterpiece #Bloodborne.
https://t.co/ZvJosRqTQH https://t.co/QDiIsJM50S",Tweet,,
1037732443074293760,2018/09/06,http://twitter.com/AskPS_UK/status/1037732443074293760,"@GeniusNeves8 OK, can you attempt payment on your console instead? [Settings] > [Account Management] > [Account Information] > [Wallet] > [Add Funds], if you are unsure where to do it. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,317832,116385,23,"@GeniusNeves8 OK, can you attempt payment on your console instead? [Settings] > [Account Management] > [Account Information] > [Wallet] > [Add Funds], if you are unsure where to do it. ^DB",Reply,,
1036709371886100482,2018/09/03,http://twitter.com/AskPlayStation/status/1036709371886100482,"@m4doesstuff Hi there. Let's look into that. For further assistance with error code WS-37397-9, click here: https://t.co/JaPRckGqo8",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,831033,1355080,3131,"@m4doesstuff Hi there. Let's look into that. For further assistance with error code WS-37397-9, click here: https://t.co/JaPRckGqo8",Reply,,
1037628693357711360,2018/09/06,http://twitter.com/AskPS_UK/status/1037628693357711360,@yolo_hussain These extra Season 2 characters are likely to still be unreleased. Have you confirmed the release date for these with the publisher? ^DB,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,317584,116326,23,@yolo_hussain These extra Season 2 characters are likely to still be unreleased. Have you confirmed the release date for these with the publisher? ^DB,Reply,,
1037020439040729089,2018/09/04,http://twitter.com/AskPlayStation/status/1037020439040729089,@inandout34 Hey Jason. Please try Restore Licenses to refresh your purchases: https://t.co/WATnmgS37Z Also make sure you are using the same account where you purchased the contents.,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,831309,1355243,3131,"@inandout34 Hey Jason. Please try Restore Licenses to refresh your purchases: https://t.co/WATnmgS37Z 

Also make sure you are using the same account where you purchased the contents.",Reply,,
1037346747557859334,2018/09/05,http://twitter.com/AskPS_UK/status/1037346747557859334,"@Kingmoa12 OK, could you please delete the installation from Settings>Storage>Applications, then disconnect the console from the internet and attempt to install the disc again? Let me know how this goes! ^AS",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,317291,116237,23,"@Kingmoa12 OK, could you please delete the installation from Settings>Storage>Applications, then disconnect the console from the internet and attempt to install the disc again? Let me know how this goes! ^AS",Reply,,
1036649862702481409,2018/09/03,http://twitter.com/AskPlayStation/status/1036649862702481409,"@ivanhed99 Sorry to hear about the auto renewal. For refund info, please check the following link: https://t.co/MInrgZSl48",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,830956,1355021,3131,"@ivanhed99 Sorry to hear about the auto renewal. For refund info, please check the following link: https://t.co/MInrgZSl48",Reply,,
1037120926142423041,2018/09/04,http://twitter.com/AskPlayStation/status/1037120926142423041,"@woahjaayy Here to assist! For refund information, please check the following link: https://t.co/MInrgZSl48",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,831466,1355327,3131,"@woahjaayy Here to assist! For refund information, please check the following link: https://t.co/MInrgZSl48",Reply,,
1037472856022675456,2018/09/05,http://twitter.com/AskPlayStation/status/1037472856022675456,"@Antonio4Days Once you have the back up in the USB, plug it to the new PS4 and go to Settings / Application Saved data management / Saved data in USB storage Device / Copy to System Storage.",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,831908,1355574,3130,"@Antonio4Days Once you have the back up in the USB, plug it to the new PS4 and go to Settings / Application Saved data management / Saved data in USB storage Device / Copy to System Storage.",Reply,,
1037008988158783489,2018/09/04,http://twitter.com/AskPS_UK/status/1037008988158783489,"@itsmejordon Hello! I'm afraid sales on this content are decided by the publisher, so please check with them if they intend to proceed with any sales in future on this content. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,316821,116077,23,"@itsmejordon Hello! I'm afraid sales on this content are decided by the publisher, so please check with them if they intend to proceed with any sales in future on this content. ^DB",Reply,,
1037282651906949120,2018/09/05,http://twitter.com/AskPS_UK/status/1037282651906949120,@CraigWilliamso9 Glad to hear it's sorted! Sometimes the console doesn't give an error. ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Anger,Twitter,,317166,116208,23,@CraigWilliamso9 Glad to hear it's sorted! Sometimes the console doesn't give an error. ^MM,Reply,,
1037717210574344193,2018/09/06,http://twitter.com/AskPS_UK/status/1037717210574344193,"@RunWTheWolves I couldn't speculate about this. The retailer will have this info, I hope this gets sorted for you! ^AS",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Fear,Twitter,,317786,116372,23,"@RunWTheWolves I couldn't speculate about this. The retailer will have this info, I hope this gets sorted for you! ^AS",Reply,,
1037772892572995589,2018/09/06,http://twitter.com/AskPlayStation/status/1037772892572995589,@CrAiGjEnNiNg_S Hi there! Glad to clarify! Keep in mind that you will be able to redeem the code once the game launches. Also please don't try to redeem the code too many times since fail attempts might lock the redemption feature for few hours.,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,832175,1355751,3128,@CrAiGjEnNiNg_S Hi there! Glad to clarify! Keep in mind that you will be able to redeem the code once the game launches. Also please don't try to redeem the code too many times since fail attempts might lock the redemption feature for few hours.,Reply,,
1037029913453363200,2018/09/04,http://twitter.com/AskPS_UK/status/1037029913453363200,"@Carlhardiman1 Hi there, sorry to hear that! Please try and access Safe Mode (https://t.co/tQyTWPhJif), and run Option 5. Let us know how you get on! ^GA",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,316875,116092,23,"@Carlhardiman1 Hi there, sorry to hear that! Please try and access Safe Mode (https://t.co/tQyTWPhJif), and run Option 5. Let us know how you get on! ^GA",Reply,,
1037355248615124992,2018/09/05,http://twitter.com/AskPS_UK/status/1037355248615124992,@Kombatlolz Ok. In this case please check out 'Has my account been compromised' on this page for more help getting back online: https://t.co/m1yhbV7D1i ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,317311,116242,23,@Kombatlolz Ok. In this case please check out 'Has my account been compromised' on this page for more help getting back online: https://t.co/m1yhbV7D1i ^MM,Reply,,
1037414450079440898,2018/09/05,http://twitter.com/AskPlayStation/status/1037414450079440898,"@ryankelly19954 Hello there. The pre-load should start 1 day before release date, please try again later.",@AskPlayStation,Ask PlayStation,,,,Neutral,Fear,Twitter,,831808,1355544,3130,"@ryankelly19954 Hello there. The pre-load should start 1 day before release date, please try again later.",Reply,,
1036975167711457281,2018/09/04,http://twitter.com/AskPS_UK/status/1036975167711457281,"@JayCrotty Hi there, unfortunately there is a queue and to be fair to everyone, the process cannot be sped up! If you would like us to take a look at the case, please tell us the reference number. ^GA",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,316737,116058,23,"@JayCrotty Hi there, unfortunately there is a queue and to be fair to everyone, the process cannot be sped up! If you would like us to take a look at the case, please tell us the reference number. ^GA",Reply,,
1037192364153077761,2018/09/05,http://twitter.com/AskPlayStation/status/1037192364153077761,Learn how to edit credit card and PayPal info from a web browser: https://t.co/F33HVQAdrj https://t.co/qKiP9kc6nS,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,831579,1355393,3130,Learn how to edit credit card and PayPal info from a web browser: https://t.co/F33HVQAdrj https://t.co/qKiP9kc6nS,Tweet,,
1036270433698570241,2018/09/02,http://twitter.com/AskPS_UK/status/1036270433698570241,"@scoop610 Hi there! Yes, you can change your Sign-In ID following the instructions here: https://t.co/GKZGZx1wRL. ^GA",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,315714,115832,23,"@scoop610 Hi there! Yes, you can change your Sign-In ID following the instructions here: https://t.co/GKZGZx1wRL. ^GA",Reply,,
1037439460554797063,2018/09/05,http://twitter.com/AskPlayStation/status/1037439460554797063,"@Captain_Birdfac Sorry to hear that! For refund info, please check the following link: https://t.co/MInrgZSl48",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,831856,1355572,3130,"@Captain_Birdfac Sorry to hear that! For refund info, please check the following link: https://t.co/MInrgZSl48",Reply,,
1037685640895324160,2018/09/06,http://twitter.com/AskPS_UK/status/1037685640895324160,"@mralexeatsyou Sorry but we can't recommend any specific retailer for such a region. Please check with large online retailers, as they are likely to be able to delivery to Jersey. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,317698,116362,23,"@mralexeatsyou Sorry but we can't recommend any specific retailer for such a region. Please check with large online retailers, as they are likely to be able to delivery to Jersey. ^DB",Reply,,
1037631326378188800,2018/09/06,http://twitter.com/AskPS_UK/status/1037631326378188800,"@TheFeeN_ Hello! This data might be corrupt, meaning you'll have issues with it. Can you go into Safe Mode, use Option 3 and then see if you are able to get rid of it? Instructions here: https://t.co/eb0Ruwd1j8 ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,317590,116325,23,"@TheFeeN_ Hello! This data might be corrupt, meaning you'll have issues with it. Can you go into Safe Mode, use Option 3 and then see if you are able to get rid of it? Instructions here: https://t.co/eb0Ruwd1j8 ^DB",Reply,,
