GUID,Date (EST),URL,Contents,Author,Name,Country,State/Region,City/Urban Area,Category,Emotion,Source,Gender,Posts,Followers,Following,Post Title,Post Type,Image URL,Brand
1050448469335396352,2018/10/11,http://twitter.com/PlayStationEU/status/1050448469335396352,"Get an advanced look at For Honor’s graphical overhaul, which arrives on Tuesday, and go behind the scenes with a developer Q&A: https://t.co/JhLPlRXvK5 https://t.co/oWTKnzp1sP",@PlayStationEU,PlayStation Europe,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,23451,927729,870,"Get an advanced look at For Honor’s graphical overhaul, which arrives on Tuesday, and go behind the scenes with a developer Q&A: https://t.co/JhLPlRXvK5 https://t.co/oWTKnzp1sP",Tweet,,
1051502281500311553,2018/10/14,http://twitter.com/AskPS_UK/status/1051502281500311553,"@EthanNaded I see! Just to confirm, was the USB update completed but then the console restarted like this? Does it prompt anything specific once the controller is connected? ^GA",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,339281,121655,23,"@EthanNaded I see! Just to confirm, was the USB update completed but then the console restarted like this? Does it prompt anything specific once the controller is connected? ^GA",Reply,,
1051558078213181443,2018/10/14,http://twitter.com/AskPS_UK/status/1051558078213181443,@Shaun13Smith Ok. Please sign in on the phone app and delete the message. Then run safe mode 5 on the console and try and sign in again: https://t.co/tQyTWPhJif Let us know how you get on! ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,339613,121731,23,@Shaun13Smith Ok. Please sign in on the phone app and delete the message. Then run safe mode 5 on the console and try and sign in again: https://t.co/tQyTWPhJif Let us know how you get on! ^MM,Reply,,
1051605425798438916,2018/10/14,http://twitter.com/AskPlayStation/status/1051605425798438916,@RekanLeafa Wonderful! We have sent you a direct message via Twitter.,@AskPlayStation,Ask PlayStation,,,,Positive,Joy,Twitter,,845382,1374308,3121,@RekanLeafa Wonderful! We have sent you a direct message via Twitter.,Reply,,
1049758606156025856,2018/10/09,http://twitter.com/Sony/status/1049758606156025856,@jhettgreene Family night.,@Sony,Sony,United States of America,New York,New York,Neutral,Joy,Twitter,,23951,4235912,1700,@jhettgreene Family night.,Reply,,
1051534625498128386,2018/10/14,http://twitter.com/AskPS_UK/status/1051534625498128386,"@Tootles700 Are you trying to enter Safe Mode from the console being completely off? You'll need to hold the power button for around 7 seconds. Once you hear a second beep, release the button and you should be prompted to connect your controller. From there, select Option 5. ^AS",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,339477,121696,23,"@Tootles700 Are you trying to enter Safe Mode from the console being completely off? You'll need to hold the power button for around 7 seconds. Once you hear a second beep, release the button and you should be prompted to connect your controller. From there, select Option 5. ^AS",Reply,,
1051748737289203712,2018/10/15,http://twitter.com/AskPS_UK/status/1051748737289203712,"@AlfredGb517 Looks like your tweet reached us outside of opening hours! Please refer to the 'I can't receive a Verification Code and cannot sign in on any devices' section on the page, which will help you get in touch with the team that can assist further. ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,339765,121770,23,"@AlfredGb517 Looks like your tweet reached us outside of opening hours! Please refer to the 'I can't receive a Verification Code and cannot sign in on any devices' section on the page, which will help you get in touch with the team that can assist further. ^NL",Reply,,
1050877060204437504,2018/10/12,http://twitter.com/AskPlayStation/status/1050877060204437504,"@bruh_name_ Hello, glad to assist you! Can you please provide us more details of your problem?",@AskPlayStation,Ask PlayStation,,,,Negative,Joy,Twitter,,844579,1374923,3132,"@bruh_name_ Hello, glad to assist you! Can you please provide us more details of your problem?",Reply,,
1051490169101197312,2018/10/14,http://twitter.com/AskPS_UK/status/1051490169101197312,"@EmileOll Hi there! As accounts are compatible only with payment methods from the same country they're set to, you will need to create an UK account or obtain a payment method from Lebanon. ^GA",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Neutral,Twitter,,339201,121632,23,"@EmileOll Hi there! As accounts are compatible only with payment methods from the same country they're set to, you will need to create an UK account or obtain a payment method from Lebanon. ^GA",Reply,,
1049435755788062720,2018/10/08,http://twitter.com/Imback43316966/status/1049435755788062720,@legrosbenz @GhostRicon @NewfNukem That was only because the tech wasn't up to Par & to be honest PSnow was nothing more than a field test to see what worked & what didn't work. Now these companies have a better idea of how to go about doing this. Man things are about to change in a big way for gamers.,@Imback43316966,ODG(Old_Disgruntled _Gamer),United States of America,Virginia,Norfolk,Negative,Anger,Twitter,,1062,34,224,@legrosbenz @GhostRicon @NewfNukem That was only because the tech wasn't up to Par & to be honest PSnow was nothing more than a field test to see what worked & what didn't work. Now these companies have a better idea of how to go about doing this. Man things are about to change in a big way for gamers.,Reply,,
1051870853015789571,2018/10/15,http://twitter.com/AskPS_UK/status/1051870853015789571,@RegadeitorESP Did you format the USB drive to exFAT or FAT32 prior to downloading the file on it? ^NL,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,340109,121902,23,@RegadeitorESP Did you format the USB drive to exFAT or FAT32 prior to downloading the file on it? ^NL,Reply,,
1051869804758482944,2018/10/15,http://twitter.com/AskPS_UK/status/1051869804758482944,@JulianShaw1 Hi! Sorry to hear that! Have you tried remotely deactivating the consoles by following the steps here: https://t.co/XvnroqCjjB ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,340103,121900,23,@JulianShaw1 Hi! Sorry to hear that! Have you tried remotely deactivating the consoles by following the steps here: https://t.co/XvnroqCjjB ^MM,Reply,,
1051428179917844480,2018/10/14,http://twitter.com/AskPS_UK/status/1051428179917844480,@TomBarnes05 Are you certain you purchased them with the account you're currently using? Check its transaction history and let us know (without posting any screenshot) if you find these two purchases: https://t.co/fHwiqOSZvt. ^GA,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,338942,121571,23,@TomBarnes05 Are you certain you purchased them with the account you're currently using? Check its transaction history and let us know (without posting any screenshot) if you find these two purchases: https://t.co/fHwiqOSZvt. ^GA,Reply,,
1050480095071281154,2018/10/11,http://twitter.com/AskPS_UK/status/1050480095071281154,@heysupitsryan Hi! Sorry to hear that! Is this the only game that has the issue? Are you playing on a disc or digitally? ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,337526,121332,23,@heysupitsryan Hi! Sorry to hear that! Is this the only game that has the issue? Are you playing on a disc or digitally? ^MM,Reply,,
1051829064397463553,2018/10/15,http://twitter.com/AskPS_UK/status/1051829064397463553,@jackstrow91 Hi! Sorry to hear that! We won't be able to offer a refund for this I'm afraid. However if it is still showing in your transaction history can you try remotely downloading it from the store page: https://t.co/rTUEr01VDL ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Neutral,Twitter,,339939,121824,23,@jackstrow91 Hi! Sorry to hear that! We won't be able to offer a refund for this I'm afraid. However if it is still showing in your transaction history can you try remotely downloading it from the store page: https://t.co/rTUEr01VDL ^MM,Reply,,
1051566306875637761,2018/10/14,http://twitter.com/AskPS_UK/status/1051566306875637761,"@maniac54321 Hello! Sorry to hear this, have you tried following the instructions provided from a PC here: https://t.co/Qdd1SbV7eh ^AS",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,339665,121741,23,"@maniac54321 Hello! Sorry to hear this, have you tried following the instructions provided from a PC here: https://t.co/Qdd1SbV7eh  ^AS",Reply,,
1051486178262884352,2018/10/14,http://twitter.com/AskPS_UK/status/1051486178262884352,"@jvinetwork1998 Hello sorry to hear that, can you try this deactivating this remotely?: https://t.co/XvnroqCjjB ^NJ",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,339180,121630,23,"@jvinetwork1998 Hello sorry to hear that, can you try this deactivating this remotely?: https://t.co/XvnroqCjjB ^NJ",Reply,,
1049618709847990272,2018/10/09,http://twitter.com/AskPS_UK/status/1049618709847990272,"@Dan_Halstead To help with this, I need to send you a DM. Please follow us if you haven't already. ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Joy,Twitter,,336247,121032,23,"@Dan_Halstead To help with this, I need to send you a DM. Please follow us if you haven't already. ^NL",Reply,,
1051200414304088064,2018/10/13,http://twitter.com/AskPS_UK/status/1051200414304088064,@MA_Cagey Ok. Are you looking to make a refund request? If so have you already downloaded the content? ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,338718,121513,23,@MA_Cagey Ok. Are you looking to make a refund request? If so have you already downloaded the content? ^MM,Tweet,,
1050858839757778945,2018/10/12,http://twitter.com/AskPS_UK/status/1050858839757778945,@YTGorge Can you please access Safe Mode and select Options 4 and 5. Instructions for how to do this can be found here - https://t.co/tQyTWPhJif. ^DK,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,338081,121482,23,@YTGorge Can you please access Safe Mode and select Options 4 and 5. Instructions for how to do this can be found here - https://t.co/tQyTWPhJif. ^DK,Reply,,
1049488588117823489,2018/10/08,http://twitter.com/AskPlayStation/status/1049488588117823489,"@MrIrrelevant205 Hello, Adrian. In fact we need you download the pre-load under your primary account to avoid licenses issues. https://t.co/AOMUhFX5qq",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,843229,1368726,3123,"@MrIrrelevant205 Hello, Adrian. In fact we need you download the pre-load under your primary account to avoid licenses issues. https://t.co/AOMUhFX5qq",Reply,,
1049546873994919936,2018/10/09,http://twitter.com/AskPlayStation/status/1049546873994919936,@danestin Glad to assist. Please check your DM's for more instructions.,@AskPlayStation,Ask PlayStation,,,,Positive,Joy,Twitter,,843283,1368735,3123,@danestin Glad to assist. Please check your DM's for more instructions.,Reply,,
1050839328094638081,2018/10/12,http://twitter.com/AskPlayStation/status/1050839328094638081,@zach15001 In this case could you please tell us if you see any specific error code or message? Please provide us with more information so we can better assist you on this matter.,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,844501,1374889,3132,@zach15001 In this case could you please tell us if you see any specific error code or message? Please provide us with more information so we can better assist you on this matter.,Reply,,
1051490664368746496,2018/10/14,http://twitter.com/AskPS_UK/status/1051490664368746496,"@Ws3Paul Hello! Sorry to hear this, do you use a VPN or Proxy server with your Internet connection? ^AS",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Neutral,Twitter,,339205,121633,23,"@Ws3Paul Hello! Sorry to hear this, do you use a VPN or Proxy server with your Internet connection? ^AS",Reply,,
1051756479349440512,2018/10/15,http://twitter.com/Jtwitt2/status/1051756479349440512,"@IGN Once 5G rolls out, streaming games will become more plausible. However, I'm not so confident in players being content with renting for the service, since without it, they don't really own the game at all. I guess the sales for PlayStation Now and Game Pass will have that answer",@Jtwitt2,Jonathan Turner,,,,Neutral,Anger,Twitter,M,262,27,89,"@IGN Once 5G rolls out, streaming games will become more plausible. However, I'm not so confident in players being content with renting for the service, since without it, they don't really own the game at all. I guess the sales for PlayStation Now and Game Pass will have that answer",Reply,,
1050125612457844737,2018/10/10,http://twitter.com/AskPS_UK/status/1050125612457844737,"@Sammykid1996 Hello! If you go to [Library] > [Purchased] > [Black Ops 4], you should be able to push X on the countdown timer and check your preload settings. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Unclassified,Twitter,,337055,121168,23,"@Sammykid1996 Hello! If you go to [Library] > [Purchased] > [Black Ops 4], you should be able to push X on the countdown timer and check your preload settings. ^DB",Reply,,
1049317661354745858,2018/10/08,http://twitter.com/AskPS_UK/status/1049317661354745858,"@OmariStaa Hello! Sorry to hear that, I'll need to send you a DM to help further with this. Please check your DMs. ^AS",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Sadness,Twitter,,335968,120968,23,"@OmariStaa Hello! Sorry to hear that, I'll need to send you a DM to help further with this. Please check your DMs. ^AS",Reply,,
1051714169593061376,2018/10/15,http://twitter.com/AskPlayStation/status/1051714169593061376,@HeyAlexanderRoe Sorry for that. To better assist you please elaborate more the issue you are having. Are you getting any error code or message?,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,845580,1374378,3121,@HeyAlexanderRoe Sorry for that. To better assist you please elaborate more the issue you are having. Are you getting any error code or message?,Reply,,
1049830959296798720,2018/10/09,http://twitter.com/AskPlayStation/status/1049830959296798720,"@FinnCampbell18 We are glad to clarify. For refund info, please check the following link: https://t.co/MInrgZSl48",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,843549,1369160,3124,"@FinnCampbell18 We are glad to clarify. For refund info, please check the following link: https://t.co/MInrgZSl48",Reply,,
1051557009345130501,2018/10/14,http://twitter.com/PlayStation/status/1051557009345130501,"First details on Ghost Mode, a new 1v1 competitive multiplayer mode coming to Hitman 2 when it launches November 13: https://t.co/1hAFLaIc4M https://t.co/MM1IQQGrdi",@PlayStation,PlayStation,United States of America,California,,Neutral,Neutral,Twitter,,28219,15850777,806,"First details on Ghost Mode, a new 1v1 competitive multiplayer mode coming to Hitman 2 when it launches November 13: https://t.co/1hAFLaIc4M https://t.co/MM1IQQGrdi",Tweet,,
1051118380453961728,2018/10/13,http://twitter.com/AskPS_UK/status/1051118380453961728,"@bizzygetspaid Hello! If you want to make a refund request, you can do so by reading over this page to see if you are eligible, and submit one at the bottom if so: https://t.co/BycCKFF1Ll ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Unclassified,Twitter,,338381,121575,23,"@bizzygetspaid Hello! If you want to make a refund request, you can do so by reading over this page to see if you are eligible, and submit one at the bottom if so: https://t.co/BycCKFF1Ll ^DB",Reply,,
1050431450359717890,2018/10/11,http://twitter.com/AskPS_UK/status/1050431450359717890,@Tiago3542 Ok. Does the same issue happen when using the monoheadset that comes with the console? There may be a compatibility issue with the other headsets. ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,337348,121279,23,@Tiago3542 Ok. Does the same issue happen when using the monoheadset that comes with the console? There may be a compatibility issue with the other headsets. ^MM,Reply,,
1051974530917433344,2018/10/15,http://twitter.com/AskPlayStation/status/1051974530917433344,@ussyy12 Hi there! Please check your DM's for more instructions.,@AskPlayStation,Ask PlayStation,,,,Positive,Joy,Twitter,,845861,1374652,3121,@ussyy12 Hi there! Please check your DM's for more instructions.,Reply,,
1051214520386023425,2018/10/13,http://twitter.com/AskPS_UK/status/1051214520386023425,@Deelankara23 Hi! Sorry to hear that! Can you check the vents for dust and make sure that it is in a well ventilated area? ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,338755,121518,23,@Deelankara23 Hi! Sorry to hear that! Can you check the vents for dust and make sure that it is in a well ventilated area? ^MM,Reply,,
1051191472253472769,2018/10/13,http://twitter.com/AskPS_UK/status/1051191472253472769,@Tinkerbash Hi! Sorry to hear that! Has the game been downloaded? ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,338669,121581,23,@Tinkerbash Hi! Sorry to hear that! Has the game been downloaded? ^MM,Reply,,
1049325352630341633,2018/10/08,http://twitter.com/AskPS_UK/status/1049325352630341633,@Destnator Hello! Can you give us more information about why you can't log in? ^DB,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,335984,120971,23,@Destnator Hello! Can you give us more information about why you can't log in? ^DB,Reply,,
1050039836776833024,2018/10/10,http://twitter.com/AskPlayStation/status/1050039836776833024,"@AmDaaddy Hello, glad to assist you! Please make sure to check the email address associated to your PSN account, there will be an email from us with more details of why the account has been banned. Also for more info on banned accounts, please follow this link: https://t.co/2CpHxuUKRB",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,843679,1369620,3124,"@AmDaaddy Hello, glad to assist you! Please make sure to check the email address associated to your PSN account, there will be an email from us with more details of why the account has been banned. Also for more info on banned accounts, please follow this link: https://t.co/2CpHxuUKRB",Reply,,
1051260993937035264,2018/10/13,http://twitter.com/AskPlayStation/status/1051260993937035264,@albincuriel Please check your DMs for further assistance.,@AskPlayStation,Ask PlayStation,,,,Neutral,Unclassified,Twitter,,844979,1373927,3122,@albincuriel Please check your DMs for further assistance.,Reply,,
1051355923535618049,2018/10/14,http://twitter.com/AskPlayStation/status/1051355923535618049,@nuke_mechanic Here to assist! Please power cycle your network devices and try again: https://t.co/UUMNDRIFMj,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,845106,1373993,3122,@nuke_mechanic Here to assist! Please power cycle your network devices and try again: https://t.co/UUMNDRIFMj,Reply,,
1051122407208042496,2018/10/13,http://twitter.com/AskPS_UK/status/1051122407208042496,"@markhaywardtech Hello! Do you perhaps have any backup codes saved to use? If not, go to this FAQ and read beneath ""I can't receive a Verification Code and cannot sign in on any devices"" for assistance in regaining access: https://t.co/ai3bcE6asB ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,338404,121581,23,"@markhaywardtech Hello! Do you perhaps have any backup codes saved to use? If not, go to this FAQ and read beneath ""I can't receive a Verification Code and cannot sign in on any devices"" for assistance in regaining access: https://t.co/ai3bcE6asB ^DB",Reply,,
1051933522229899267,2018/10/15,http://twitter.com/AskPS_UK/status/1051933522229899267,@swady007 I am afraid that you will need to either purchase the Saudi version via the account or purchase the disc for this as the DLC is not compatible with a US disc. ^NJ,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Neutral,Twitter,,340366,121989,23,@swady007 I am afraid that you will need to either purchase the Saudi version via the account or purchase the disc for this as the DLC is not compatible with a US disc. ^NJ,Reply,,
1051767872798806017,2018/10/15,http://twitter.com/AskPS_UK/status/1051767872798806017,"@ShSmash60 Ok, try and restore your licenses. You can do that by going into [Settings] > [Account Management] > [Restore Licenses]. Restart the console and try again. ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,339808,121771,23,"@ShSmash60 Ok, try and restore your licenses. You can do that by going into [Settings] > [Account Management] > [Restore Licenses]. Restart the console and try again. ^NL",Reply,,
1051110803326324737,2018/10/13,http://twitter.com/AskPS_UK/status/1051110803326324737,"@JackSZN_ Hello! Are you noticing it happening in any specific mode, or are you on a PS4 Pro using 4K/HDR features? As its only one game, you'll need to speak to the publisher about it, as the game may need some patching to help with the problem. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,338342,121572,23,"@JackSZN_ Hello! Are you noticing it happening in any specific mode, or are you on a PS4 Pro using 4K/HDR features? As its only one game, you'll need to speak to the publisher about it, as the game may need some patching to help with the problem. ^DB",Reply,,
1051228660097794050,2018/10/13,http://twitter.com/AskPS_UK/status/1051228660097794050,@PaulineStandley Sorry to hear that! You're best checking out 'Has my account been compromised?' on this page for more help getting back online: https://t.co/m1yhbV7D1i ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,338806,121520,23,@PaulineStandley Sorry to hear that! You're best checking out 'Has my account been compromised?' on this page for more help getting back online: https://t.co/m1yhbV7D1i ^MM,Reply,,
1050672134521901056,2018/10/12,http://twitter.com/AskPS_UK/status/1050672134521901056,@venom_snek Are you seeing any errors in your transaction history at https://t.co/srTF9Pl3RN? ^DB,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Unclassified,Twitter,,337625,121390,23,@venom_snek Are you seeing any errors in your transaction history at https://t.co/srTF9Pl3RN? ^DB,Reply,,
1049795319049973760,2018/10/09,http://twitter.com/AskPlayStation/status/1049795319049973760,"@scarlet_ashten Make sure you are signed in on the account that was used to purchase the content, verify that the console is set up as primary, restore licenses and try to download the content again. Steps here: https://t.co/PR9L0S0kEu",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,843469,1369174,3124,"@scarlet_ashten Make sure you are signed in on the account that was used to purchase the content, verify that the console is set up as primary, restore licenses and try to download the content again. Steps here: https://t.co/PR9L0S0kEu",Reply,,
1050896227812999168,2018/10/12,http://twitter.com/AskPlayStation/status/1050896227812999168,"@tylerdennen Re-access to the article before and scroll down to the bottom until you find the section ""Find More Support"" and click on the first contact option for further assistance. We cannot assist you with any issue related to your PSN account via Twitter due to security measures.",@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,844613,1374946,3133,"@tylerdennen Re-access to the article before and scroll down to the bottom until you find the section ""Find More Support"" and click on the first contact option for further assistance. We cannot assist you with any issue related to your PSN account via Twitter due to security measures.",Reply,,
1051324414816649216,2018/10/14,http://twitter.com/AskPlayStation/status/1051324414816649216,"@LamiKlajdi Sure we can help. It seems like the data might be corrupted. Firstly do a security back up of your files: https://t.co/4jNperlvMf then delete your local user from the console, create a new user and login with PSN account info, email and password for PSN. Let us know the outcome.",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,845070,1373964,3122,"@LamiKlajdi Sure we can help. It seems like the data might be corrupted. Firstly do a security back up of your files: https://t.co/4jNperlvMf then delete your local user from the console, create a new user and login with PSN account info, email and password for PSN. Let us know the outcome.",Reply,,
1049661270763458561,2018/10/09,http://twitter.com/AskPS_UK/status/1049661270763458561,"@kristiswat I'm going to send you a DM. Please follow us if you haven't already, ^NJ",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Joy,Twitter,,336322,121050,23,"@kristiswat  I'm going to send you a DM. Please follow us if you haven't already, ^NJ",Reply,,
1050441373067956224,2018/10/11,http://twitter.com/AskPlayStation/status/1050441373067956224,@_Alboknows You're welcome! Tweet us back anytime if you need more help!,@AskPlayStation,Ask PlayStation,,,,Positive,Joy,Twitter,,844058,1373643,3130,@_Alboknows You're welcome! Tweet us back anytime if you need more help!,Reply,,
1050843241581617158,2018/10/12,http://twitter.com/AskPS_UK/status/1050843241581617158,@InsultingIngrid Hi! Have you reported this account and it's messages as we cannot act on anything until a report is filed? ^DK,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Unclassified,Twitter,,338022,121473,23,@InsultingIngrid Hi! Have you reported this account and it's messages as we cannot act on anything until a report is filed? ^DK,Reply,,
1050723148440788992,2018/10/12,http://twitter.com/AskPS_UK/status/1050723148440788992,"@Porgrenn OK, so you mean installing. What is the error code you get when installing your disc? ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Unclassified,Twitter,,337706,121405,23,"@Porgrenn OK, so you mean installing. What is the error code you get when installing your disc? ^DB",Reply,,
1051286012771651585,2018/10/13,http://twitter.com/AskPlayStation/status/1051286012771651585,"@shanshiva4 @kaushal6121979 Hello, Jenny. May we know what were you trying to do at the time you got this error code?",@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,845021,1373929,3122,"@shanshiva4 @kaushal6121979 Hello, Jenny. May we know what were you trying to do at the time you got this error code?",Reply,,
1051919253249675266,2018/10/15,http://twitter.com/AskPS_UK/status/1051919253249675266,@Johnson28Lee Ok. Can you try requesting it again from this link on a different internet connection: https://t.co/UDD22XJ4hl ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,340297,121972,23,@Johnson28Lee Ok. Can you try requesting it again from this link on a different internet connection: https://t.co/UDD22XJ4hl ^MM,Reply,,
1051859684435607552,2018/10/15,http://twitter.com/AskPS_UK/status/1051859684435607552,@Lewis_Wright86 Hi! Sadly child's accounts cannot be deleted. Can you express why you would like to close this? ^DK,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Sadness,Twitter,,340056,121883,23,@Lewis_Wright86 Hi! Sadly child's accounts cannot be deleted. Can you express why you would like to close this? ^DK,Reply,,
1051953854487650305,2018/10/15,http://twitter.com/AskPlayStation/status/1051953854487650305,@SamNunn2002 Here to help! Please follow the steps in the next link to deactivate all other consoles via PC:  https://t.co/QXOsdgLTi7,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,845804,1374628,3121,@SamNunn2002 Here to help! Please follow the steps in the next link to deactivate all other consoles via PC:  https://t.co/QXOsdgLTi7,Reply,,
1049751771650936832,2018/10/09,http://twitter.com/Gib_reel/status/1049751771650936832,"@DaveTheSodaGuy @Puertorock77_ @eurogamer Nah, you don't get to say stuff without bringing evidence. All you do is write your useless opinion. PlayStation has the better rated games, that isn't something that is up for debate. PsNow has more games than Gamepass that is also a fact. I'm talking facts, you can't.",@Gib_reel,days of Gib,,,,Negative,Anger,Twitter,,19943,473,434,"@DaveTheSodaGuy @Puertorock77_ @eurogamer Nah, you don't get to say stuff without bringing evidence. All you do is write your useless opinion. PlayStation has the better rated games, that isn't something that is up for debate. PsNow has more games than Gamepass that is also a fact. I'm talking facts, you can't.",Reply,,
1051847313898053632,2018/10/15,http://twitter.com/AskPlayStation/status/1051847313898053632,@ssasuoirafen We have sent you a Direct Message via Twitter with further instructions.,@AskPlayStation,Ask PlayStation,,,,Neutral,Unclassified,Twitter,,845644,1374469,3121,@ssasuoirafen We have sent you a Direct Message via Twitter with further instructions.,Reply,,
1050392117049249792,2018/10/11,http://twitter.com/AskPlayStation/status/1050392117049249792,@TrumpShady We have sent you a Direct Message via Twitter with further instructions.,@AskPlayStation,Ask PlayStation,,,,Neutral,Unclassified,Twitter,,843984,1372834,3130,@TrumpShady We have sent you a Direct Message via Twitter with further instructions.,Reply,,
1049711791025115136,2018/10/09,http://twitter.com/AskPS_UK/status/1049711791025115136,@ForschSabine Hello! What do you mean? Do you get an error code when you try? ^DB,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,336429,121079,23,@ForschSabine Hello! What do you mean? Do you get an error code when you try? ^DB,Reply,,
1050387690401779713,2018/10/11,http://twitter.com/AskPlayStation/status/1050387690401779713,"@_DrakoTv_ Sorry to hear that, Please follow us via Twitter and let us know so we can send you a Direct Message with further instructions. Thanks!",@AskPlayStation,Ask PlayStation,,,,Positive,Neutral,Twitter,,843974,1372831,3130,"@_DrakoTv_ Sorry to hear that, Please follow us via Twitter and let us know so we can send you a Direct Message with further instructions. Thanks!",Reply,,
1051975095021920256,2018/10/15,http://twitter.com/AskPlayStation/status/1051975095021920256,"@sfmspiderman358 Hello there! For assistance please follow us and send us a Direct Message, we look forward to your reply.",@AskPlayStation,Ask PlayStation,,,,Neutral,Joy,Twitter,,845865,1374652,3121,"@sfmspiderman358 Hello there! For assistance please follow us and send us a Direct Message, we look forward to your reply.",Reply,,
1049719966726070272,2018/10/09,http://twitter.com/AskPlayStation/status/1049719966726070272,@rigeels1 That option is not available. In this case what you can do is to purchase PSN online codes to add funds to your wallet. Just make sure that the codes are for US accounts. You can find then in online stores. You can find more info here: https://t.co/wUlWdpXH9m,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,843366,1369081,3124,@rigeels1 That option is not available. In this case what you can do is to purchase PSN online codes to add funds to your wallet. Just make sure that the codes are for US accounts. You can find then in online stores. You can find more info here:  https://t.co/wUlWdpXH9m,Reply,,
1050427466781773826,2018/10/11,http://twitter.com/AskPS_UK/status/1050427466781773826,@thedutchservice Ok. Last time there was an in-game notification that the update is ready to be installed. However they game publishers will be able to give you more info on this. ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Unclassified,Twitter,,337332,121273,23,@thedutchservice Ok. Last time there was an in-game notification that the update is ready to be installed. However they game publishers will be able to give you more info on this. ^MM,Reply,,
