GUID,Date (EST),URL,Contents,Author,Name,Country,State/Region,City/Urban Area,Category,Emotion,Source,Gender,Posts,Followers,Following,Post Title,Post Type,Image URL,Brand
1013875717531230209,7/2/2018,http://twitter.com/AskPS_UK/status/1013875717531230209,@williamgtfo Hi there! You can learn all about how to reset your password here: https://t.co/ALqyxEOt3i. ^NL,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Joy,Twitter,,288782,107975,25,@williamgtfo Hi there! You can learn all about how to reset your password here: https://t.co/ALqyxEOt3i. ^NL,Reply,,
1014518964762955776,7/4/2018,http://twitter.com/AskPlayStation/status/1014518964762955776,@eevee48 That's odd. Try making the purchase via PC: https://t.co/nEWnSwBWHH Keep us posted!,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,807155,1344606,3159,@eevee48 That's odd. Try making the purchase via PC: https://t.co/nEWnSwBWHH Keep us posted!,Reply,,
1013464636790886402,7/1/2018,http://twitter.com/AskPlayStation/status/1013464636790886402,@PreniumYuzaK If your account is banned because of debt. the debt should be pay in the account that is ban to be able to use it.,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,806126,1344408,3162,@PreniumYuzaK If your account is banned because of debt. the debt should be pay in the account that is ban to be able to use it.,Reply,,
1013918365482708993,7/2/2018,http://twitter.com/EricSpielberg/status/1013918365482708993,@gameinformer It’s like PlayStation now all over again,@EricSpielberg,✖️🐜Eric🐜✖️,,,,Neutral,Sadness,Twitter,M,5033,90,133,@gameinformer It’s like PlayStation now all over again,Reply,,
1013421435866484737,7/1/2018,http://twitter.com/AskPS_UK/status/1013421435866484737,@syncronously Do you have a case reference number? ^NJ,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,288290,107866,25,@syncronously Do you have a case reference number? ^NJ,Reply,,
1014026916335104000,7/3/2018,http://twitter.com/AskPlayStation/status/1014026916335104000,"@LaamKerr Glad to assist! Please keep in mind that in order to properly work, the PSN account, DLC and main game must be from the same region.",@AskPlayStation,Ask PlayStation,,,,Positive,Anger,Twitter,,806709,1344497,3158,"@LaamKerr Glad to assist! Please keep in mind that in order to properly work, the PSN account, DLC and main game must be from the same region.",Reply,,
1014508524544643074,7/4/2018,http://twitter.com/AskPlayStation/status/1014508524544643074,"@DonnoB29 Strange! To make sure, why are you trying to contact support? Please provide us with more details of this issue in order to assist you better.",@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,807145,1344592,3159,"@DonnoB29 Strange! To make sure, why are you trying to contact support? Please provide us with more details of this issue in order to assist you better.",Reply,,
1014202000479801344,7/3/2018,http://twitter.com/FlyingFman/status/1014202000479801344,STILL NO LAST GUARDIAN ON PSNOW. RIOT.,@FlyingFman,F-Man,Canada,Ontario,,Neutral,Neutral,Twitter,,10919,87,48,STILL NO LAST GUARDIAN ON PSNOW. RIOT.,Tweet,,
1014223788861423616,7/3/2018,http://twitter.com/AskPlayStation/status/1014223788861423616,@SirJust702 Let's take a look! What console are you using? What error message or error code do you see?,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,806889,1344544,3158,@SirJust702 Let's take a look! What console are you using? What error message or error code do you see?,Reply,,
1013727125885669377,7/2/2018,http://twitter.com/AskPS_UK/status/1013727125885669377,"@joshuahibo77 Unfortunately, I can't give an estimate as to how long this will take as it's with another department. ^AS",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Sadness,Twitter,,288541,107932,25,"@joshuahibo77 Unfortunately, I can't give an estimate as to how long this will take as it's with another department. ^AS",Reply,,
1015181397928153090,7/6/2018,http://twitter.com/AskPS_UK/status/1015181397928153090,"@LHazey18 Hello, I am afraid that you will need to contact the publisher regarding this. ^NJ",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Fear,Twitter,,289731,108170,25,"@LHazey18 Hello, I am afraid that you will need to contact the publisher regarding this. ^NJ",Reply,,
1015595847168479233,7/7/2018,http://twitter.com/Lance_Sade/status/1015595847168479233,@AskPlayStation Where can I see a list of titles added to PSnow?,@Lance_Sade,Rainbow_Dash_1_Fan,United States of America,,,Neutral,Unclassified,Twitter,,5281,264,1805,@AskPlayStation Where can I see a list of titles added to PSnow?,Tweet,,
1014956026649554944,7/5/2018,http://twitter.com/AskPlayStation/status/1014956026649554944,"@Ahmxd_alq In that case, re access the link provided: https://t.co/6Cv9bgut2Q and on the fourth question select ""No"" to find the contact options for further assistance.",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,807647,1344613,3159,"@Ahmxd_alq In that case, re access the link provided: https://t.co/6Cv9bgut2Q and on the fourth question select ""No"" to find the contact options for further assistance.",Reply,,
1015330255211565058,7/6/2018,http://twitter.com/AskPlayStation/status/1015330255211565058,@Btslover265 Please try the steps in the next link for issues connecting with your PSN: https://t.co/cUXuBEew8d,@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,807966,1344772,3159,@Btslover265 Please try the steps in the next link for issues connecting with your PSN: https://t.co/cUXuBEew8d,Reply,,
1015019062685044738,7/5/2018,http://twitter.com/AskPlayStation/status/1015019062685044738,@CebbusTheKid No worries! Try again by clearing your browser's cache. If the issue persists try using a different network.,@AskPlayStation,Ask PlayStation,,,,Negative,Neutral,Twitter,,807752,1344656,3159,@CebbusTheKid No worries! Try again by clearing your browser's cache. If the issue persists try using a different network.,Reply,,
1013818107729797120,7/2/2018,http://twitter.com/AskPlayStation/status/1013818107729797120,@NotPeoriaMayor That's not good! We have sent you a Direct Message via Twitter with further instructions.,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,806393,1344440,3160,@NotPeoriaMayor That's not good! We have sent you a Direct Message via Twitter with further instructions.,Reply,,
1013930039275147265,7/2/2018,http://twitter.com/AskPlayStation/status/1013930039275147265,"@MisterE380 Hi there. Sorry to hear that! Please access this link https://t.co/cUXuBEew8d, choose ""My online experience is poor"" and follow the troubleshooting steps to solve this error.",@AskPlayStation,Ask PlayStation,,,,Negative,Neutral,Twitter,,806618,1344462,3158,"@MisterE380 Hi there. Sorry to hear that! Please access this link https://t.co/cUXuBEew8d, choose ""My online experience is poor"" and follow the troubleshooting steps to solve this error.",Reply,,
1014617718035709953,7/4/2018,http://twitter.com/AskPlayStation/status/1014617718035709953,@calmarfry You are welcome anytime.,@AskPlayStation,Ask PlayStation,,,,Neutral,Joy,Twitter,,807298,1344617,3160,@calmarfry You are welcome anytime.,Reply,,
1013272554230906880,7/1/2018,http://twitter.com/AskPlayStation/status/1013272554230906880,"@negritosinpollo Due to security restrictions, we cannot handle this kind of issues via Twitter. The ""Live Chat"" option will become available during regular business hours: Available Mon- Sat, 6AM- 10PM PT and Sun, 6AM- 8PM PT",@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,806054,1344382,3162,"@negritosinpollo Due to security restrictions, we cannot handle this kind of issues via Twitter. The ""Live Chat"" option will become available during regular business hours:
Available Mon- Sat, 6AM- 10PM PT and Sun, 6AM- 8PM PT",Reply,,
1014713137759703040,7/4/2018,http://twitter.com/AskPlayStation/status/1014713137759703040,"@Joey_Calibre Sure we can clarify. For refund info, please check the following link: https://t.co/MInrgZSl48",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,807448,1344590,3160,"@Joey_Calibre Sure we can clarify. For refund info, please check the following link: https://t.co/MInrgZSl48",Reply,,
1014198414563782656,7/3/2018,http://twitter.com/AskPS_UK/status/1014198414563782656,@teashaped Hi there! Cases are handled on a queue-based system. Do you have a reference number for your case? ^NL,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,289073,108024,25,@teashaped Hi there! Cases are handled on a queue-based system. Do you have a reference number for your case? ^NL,Reply,,
1014196333685555202,7/3/2018,http://twitter.com/Neocsatornaja/status/1014196333685555202,"PlayStation Now Update: New PS2 Games, Summer Price Promotion https://t.co/UL0zdqfHIT",@Neocsatornaja,Ⓝeo,Hungary,Budapest,Budapest,Neutral,Neutral,Twitter,,19231,62,211,"PlayStation Now Update: New PS2 Games, Summer Price Promotion https://t.co/UL0zdqfHIT",Tweet,,
1013586891134812160,7/1/2018,http://twitter.com/yosp/status/1013586891134812160,Tech Analysis: How The Last of Us 2 pushes realism to the next level https://t.co/a5fiDNGOj5,@yosp,Shuhei of Tsushima,Japan,Tokyo,Tokyo,Neutral,Neutral,Twitter,M,50011,328265,1095,Tech Analysis: How The Last of Us 2 pushes realism to the next level https://t.co/a5fiDNGOj5,Tweet,,
1014835136955846656,7/5/2018,http://twitter.com/AskPS_UK/status/1014835136955846656,@MajesticMagic10 Ok! To help your further with this we need to send you a DM. Please make sure that you are following us so that I can send you it. ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,289524,108115,25,@MajesticMagic10 Ok! To help your further with this we need to send you  a DM. Please make sure that you are following us so that I can send you it. ^MM,Reply,,
1014955411668176898,7/5/2018,http://twitter.com/AskPlayStation/status/1014955411668176898,@NahrioJames Please let us know the exact error message or error code that you see.,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,807644,1344612,3159,@NahrioJames Please let us know the exact error message or error code that you see.,Reply,,
1016003626765049856,7/8/2018,http://twitter.com/AskPS_UK/status/1016003626765049856,"@SideshowRob5 Alright, to help further I'll need to send you a DM. Please make sure you're following us. ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,290462,108389,25,"@SideshowRob5 Alright, to help further I'll need to send you a DM. Please make sure you're following us. ^NL",Reply,,
1016092299661586432,7/8/2018,http://twitter.com/AskPlayStation/status/1016092299661586432,"@tzetterower As an alternative, you can use a PSN cards to fund the wallet. You can purchase them online or with your favorite retailer: https://t.co/sr4tUJCcLt (this link is valid for US accounts only).",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,808734,1345015,3160,"@tzetterower As an alternative, you can use a PSN cards to fund the wallet. You can purchase them online or with your favorite retailer: https://t.co/sr4tUJCcLt (this link is valid for US accounts only).",Reply,,
1014423428982550529,7/4/2018,http://twitter.com/AskPS_UK/status/1014423428982550529,@Angus62925830 Ok. Have the points been used in game yet? If they have then we won't be able to refund them. Check out more about refunds at this page here: https://t.co/1X9cmqrhsH ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,289180,108066,25,@Angus62925830 Ok. Have the points been used in game yet? If they have then we won't be able to refund them. Check out more about refunds at this page here: https://t.co/1X9cmqrhsH ^MM,Reply,,
1014187558899798016,7/3/2018,http://twitter.com/AskPlayStation/status/1014187558899798016,@Liamgeraghty_ That's strange! Check out the next article to troubleshoot the controller. Let us know how it goes! https://t.co/Xkc5UOwCRP,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,806835,1344530,3158,@Liamgeraghty_ That's strange! Check out the next article to troubleshoot the controller. Let us know how it goes! https://t.co/Xkc5UOwCRP,Reply,,
1014790748494008320,7/5/2018,http://twitter.com/AskPS_UK/status/1014790748494008320,@AJDinmore Please try and set these up again here: https://t.co/BJwqhFmLfF ^NJ,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Unclassified,Twitter,,289472,108112,25,@AJDinmore Please try and set these up again here: https://t.co/BJwqhFmLfF ^NJ,Reply,,
1015227209869643776,7/6/2018,http://twitter.com/AskPS_UK/status/1015227209869643776,"@im_woodsy Hi there, Sorry to hear that, In order for me to help you please make sure that you're following us so that I can send you a DM. Thanks ^NJ",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Neutral,Twitter,,289772,108180,25,"@im_woodsy Hi there, Sorry to hear that, In order for me to help you please make sure that you're following us so that I can send you a DM. Thanks ^NJ",Reply,,
1014145828435394561,7/3/2018,http://twitter.com/AskPlayStation/status/1014145828435394561,@JoeHous65023744 Sorry to hear that. Please follow the steps in the next link to fix the error NP-36006-5: https://t.co/kGXEApRb2r,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,806751,1344509,3158,@JoeHous65023744 Sorry to hear that. Please follow the steps in the next link to fix the error NP-36006-5: https://t.co/kGXEApRb2r,Reply,,
1013895996126973953,7/2/2018,http://twitter.com/AskPlayStation/status/1013895996126973953,"@Aimenballer126 In that case, re access the link provided: https://t.co/2CpHxuUKRB Scroll all the way to the bottom of the article and below "" Find More Support"" select the first contact option for assistance.",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,806531,1344489,3158,"@Aimenballer126 In that case, re access the link provided: https://t.co/2CpHxuUKRB Scroll all the way to the bottom of the article and below "" Find More Support"" select the first contact option for assistance.",Reply,,
1015639025397493760,7/7/2018,http://twitter.com/AskPlayStation/status/1015639025397493760,"@mohamed68812960 Did you try to sync the trophies manually? Press the OPTIONS button while viewing (Trophies), and then select [Sync with PlayStation Network].",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,808299,1344828,3160,"@mohamed68812960 Did you try to sync the trophies manually? Press the OPTIONS button while viewing  (Trophies), and then select [Sync with PlayStation Network].",Reply,,
1013498484912214018,7/1/2018,http://twitter.com/AskPS_UK/status/1013498484912214018,"@BillyBoozy Sorry but DLC's will be deleted if you delete the installed game data, as they clump together. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,288422,107894,25,"@BillyBoozy Sorry but DLC's will be deleted if you delete the installed game data, as they clump together. ^DB",Reply,,
1014279594281750528,7/3/2018,http://twitter.com/AskPlayStation/status/1014279594281750528,@Gamer326Galaxy That's not good! We have sent you a Direct Message via Twitter with further instructions.,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,806973,1344579,3158,@Gamer326Galaxy That's not good! We have sent you a Direct Message via Twitter with further instructions.,Reply,,
1014478532041420801,7/4/2018,http://twitter.com/AskPS_UK/status/1014478532041420801,@SamAllenn Hi! Sorry to hear that! Did you receive an auto-response email confirming that we got your email? If so can you tell us the reference number so that I can see what the holdup is? ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,289240,108074,25,@SamAllenn Hi! Sorry to hear that! Did you receive an auto-response email confirming that we got your email? If so can you tell us the reference number so that I can see what the holdup is? ^MM,Reply,,
1013828716055662592,7/2/2018,http://twitter.com/AskPS_UK/status/1013828716055662592,"@tomzoem Hello! If your PSN account is based in the Asian region, you'll need to use our country selector to find support for your area, as we won't be able to help: https://t.co/pOMmUrhzW9 ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Sadness,Twitter,,288693,107957,25,"@tomzoem Hello! If your PSN account is based in the Asian region, you'll need to use our country selector to find support for your area, as we won't be able to help: https://t.co/pOMmUrhzW9 ^DB",Reply,,
1016009878748499968,7/8/2018,http://twitter.com/AskPS_UK/status/1016009878748499968,"@BeastGamingHD1 If it has stability issues like this, it will need to receive a repair. Please use our Fix and Replace service to book this in: https://t.co/XCfrBkZcTH. Answer all the questions it asks and you should get the option to book it once done. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,290477,108391,25,"@BeastGamingHD1 If it has stability issues like this, it will need to receive a repair. Please use our Fix and Replace service to book this in: https://t.co/XCfrBkZcTH. Answer all the questions it asks and you should get the option to book it once done. ^DB",Reply,,
1015668907686887424,7/7/2018,http://twitter.com/AskPS_UK/status/1015668907686887424,"@BeastGamingHD1 Hello, sorry to hear that! Is this during play, or completely at random, even when the console is idle? Has anything happened to it recently, such as a power outage, or being moved around? ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Neutral,Twitter,,290189,108287,25,"@BeastGamingHD1 Hello, sorry to hear that! Is this during play, or completely at random, even when the console is idle? Has anything happened to it recently, such as a power outage, or being moved around? ^NL",Reply,,
1015795570282287104,7/7/2018,http://twitter.com/AskPlayStation/status/1015795570282287104,@MexicanWolfHD Here to help! Please access this link https://t.co/cUXuBEew8d and choose the option that better describes the issue that you are experiencing.,@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,808479,1344830,3160,@MexicanWolfHD Here to help! Please access this link https://t.co/cUXuBEew8d and choose the option that better describes the issue that you are experiencing.,Reply,,
1015264992805949440,7/6/2018,http://twitter.com/AskPS_UK/status/1015264992805949440,@FaheyCian I'll need to send you a DM to help with this. Please follow us and let me know when you do so I can send a DM. ^AS,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,289849,108196,25,@FaheyCian I'll need to send you a DM to help with this. Please follow us and let me know when you do so I can send a DM. ^AS,Reply,,
1014728878449979392,7/5/2018,http://twitter.com/AskPlayStation/status/1014728878449979392,"@MugiwaraJM Have you tried to delete cookies, cache, browsing history or use a different internet browser? If the issue persist try to access from our Country selector here: https://t.co/PCfk4Oj3vm",@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,807468,1344592,3160,"@MugiwaraJM Have you tried to delete cookies, cache, browsing history or use a different internet browser? If the issue persist try to access from our Country selector here: https://t.co/PCfk4Oj3vm",Reply,,
1015618286241927169,7/7/2018,http://twitter.com/AskPlayStation/status/1015618286241927169,"@maxblagg__ Sure we can help! For refund info, please check the following link: https://t.co/MInrgZSl48",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,808266,1344808,3160,"@maxblagg__ Sure we can help! For refund info, please check the following link: https://t.co/MInrgZSl48",Reply,,
1015245100362936323,7/6/2018,http://twitter.com/AskPlayStation/status/1015245100362936323,@ab_7o7 Thank you for your reply. For NAT type issues please check the instructions in the next link: https://t.co/wNO4kgPt7m,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,807874,1344730,3159,@ab_7o7 Thank you for your reply. For NAT type issues please check the instructions in the next link: https://t.co/wNO4kgPt7m,Reply,,
1014354034298417153,7/3/2018,http://twitter.com/AskPlayStation/status/1014354034298417153,"@Stevens_Mayo Sorry to hear that. In that case, you'll find the link to request service for your console at the end of the decision tree.",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,807056,1344565,3159,"@Stevens_Mayo Sorry to hear that. In that case, you'll find the link to request service for your console at the end of the decision tree.",Reply,,
1015612069549432832,7/7/2018,http://twitter.com/AskPlayStation/status/1015612069549432832,"@adam_mossub You're welcome, anytime!",@AskPlayStation,Ask PlayStation,,,,Positive,Joy,Twitter,,808262,1344817,3160,"@adam_mossub You're welcome, anytime!",Reply,,
1015613760558551054,7/7/2018,http://twitter.com/AskPS_UK/status/1015613760558551054,@kalumbia1 Hi! Sorry to hear that! I need to send you a DM so that we can help you further. Please make sure that you are following us so that I can send you it. ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Neutral,Twitter,,290117,108268,25,@kalumbia1 Hi! Sorry to hear that! I need to send you a DM so that we can  help you further. Please make sure that you are following us so that I can send you it. ^MM,Reply,,
1014372988635045889,7/4/2018,http://twitter.com/AskPlayStation/status/1014372988635045889,"@Marcel09517386 Hi there! Once a game has been purchased, it can not be transferred to any other PSN account. You'll be able to download it using the PSN account where it was purchased only.",@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,807082,1344569,3159,"@Marcel09517386 Hi there! Once a game has been purchased, it can not be transferred to any other PSN account. You'll be able to download it using the PSN account where it was purchased only.",Reply,,
1015583383504785408,7/7/2018,http://twitter.com/AskPS_UK/status/1015583383504785408,"@lans_zelot This means that your controller is working fine. If you want to charge it while not playing you can do so while the console is in rest mode. The console is still turned on, but it is resting. Check out this page under 'Charging': https://t.co/a5JqpjbZXV ^MM",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,290084,108268,25,"@lans_zelot This means that your controller is working fine. If you want to charge it while not playing you can do so while the console is in rest mode. The console is still turned on, but it is resting. Check out this page under 'Charging': https://t.co/a5JqpjbZXV ^MM",Reply,,
1014486320809422848,7/4/2018,http://twitter.com/AskPS_UK/status/1014486320809422848,@FeverPyretic I understand. However if the console is out of warranty then you will need to pay to have it repaired. ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,289254,108076,25,@FeverPyretic I understand. However if the console is out of warranty then you will need to pay to have it repaired. ^MM,Reply,,
1014238869166882816,7/3/2018,http://twitter.com/AskPlayStation/status/1014238869166882816,"@AndrewWillis85 Hi Andrew. For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,806908,1344562,3158,"@AndrewWillis85 Hi Andrew. For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n",Reply,,
1014693273804378112,7/4/2018,http://twitter.com/AskPlayStation/status/1014693273804378112,@TarekMElsakka Please check your DMs for further assistance.,@AskPlayStation,Ask PlayStation,,,,Neutral,Unclassified,Twitter,,807432,1344592,3160,@TarekMElsakka Please check your DMs for further assistance.,Reply,,
1015630341233573890,7/7/2018,http://twitter.com/AskPlayStation/status/1015630341233573890,@ArtixieS Please check your Direct Messages for further instructions.,@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,808287,1344824,3160,@ArtixieS Please check your Direct Messages for further instructions.,Reply,,
1014649553008685057,7/4/2018,http://twitter.com/AskPlayStation/status/1014649553008685057,@DavidYearwood4 You're welcome David.,@AskPlayStation,Ask PlayStation,,,,Neutral,Joy,Twitter,,807372,1344599,3160,@DavidYearwood4 You're welcome David.,Reply,,
1013572744296980480,7/1/2018,http://twitter.com/WFreetommy/status/1013572744296980480,@Rustafa555 @achievechange Not on your PlayStation now Dickhead are you 😁👊,@WFreetommy,🐾WitsEnd  #FreeTommy,United Kingdom,,,Negative,Neutral,Twitter,,1962,283,417,@Rustafa555 @achievechange Not on your PlayStation now Dickhead are you 😁👊,Reply,,
1014215018152431617,7/3/2018,http://twitter.com/AskPS_UK/status/1014215018152431617,@rucarrol I'll need to DM you to help further with this. Please check your DMs. ^AS,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Anger,Twitter,,289103,108020,25,@rucarrol I'll need to DM you to help further with this. Please check your DMs. ^AS,Reply,,
1014155586764754944,7/3/2018,http://twitter.com/AskPlayStation/status/1014155586764754944,@KimSueH Sorry for the inconvenience. Please follow us via Twitter and let us know the region of your PSN account so we can send you a Direct Message with further instructions. Thanks!,@AskPlayStation,Ask PlayStation,,,,Negative,Neutral,Twitter,,806770,1344512,3158,@KimSueH Sorry for the inconvenience. Please follow us via Twitter and let us know the region of your PSN account so we can send you a Direct Message with further instructions. Thanks!,Reply,,
1015245259440353280,7/6/2018,http://twitter.com/AskPS_UK/status/1015245259440353280,"With online storage, you can save your progress on one #PS4 and then continue on another later on. Find out how else the #PlayStation online storage can be useful for you in our guide here: https://t.co/ckHW2UMKgs https://t.co/GfnpTwupCR",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,289800,108185,25,"With online storage, you can save your progress on one #PS4 and then continue on another later on. 

Find out how else the #PlayStation online storage can be useful for you in our guide here: https://t.co/ckHW2UMKgs https://t.co/GfnpTwupCR",Tweet,,
1013884513955565568,7/2/2018,http://twitter.com/AskPlayStation/status/1013884513955565568,"@DyllanBlaze0416 Hi, here to help you! For refund info, please check the following link: https://t.co/MInrgZSl48",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,806513,1344482,3158,"@DyllanBlaze0416 Hi, here to help you! For refund info, please check the following link: https://t.co/MInrgZSl48",Reply,,
1015953957137670144,7/8/2018,http://twitter.com/AskPlayStation/status/1015953957137670144,"@ShortButStream To make sure, did you activate another PS4 with your account? You can only have one PS4 activated as primary under a specific account. Please follow the steps in the next link to deactivate all other consoles via PC:  https://t.co/QXOsdgLTi7",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,808575,1344901,3160,"@ShortButStream To make sure, did you activate another PS4 with your account? You can only have one PS4 activated as primary under a specific account. Please follow the steps in the next link to deactivate all other consoles via PC:  https://t.co/QXOsdgLTi7",Reply,,
1013771222570749953,7/2/2018,http://twitter.com/AskPS_UK/status/1013771222570749953,@ollybishop I'll need to send you a DM to help further with this. Can you please follow us and let me know when you do so I can DM you? ^AS,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,288597,107946,25,@ollybishop I'll need to send you a DM to help further with this. Can you please follow us and let me know when you do so I can DM you? ^AS,Reply,,
1013805854083223553,7/2/2018,http://twitter.com/AskPS_UK/status/1013805854083223553,"@Lisa_M_Oliver Hello! To help further, I'll need to send you a DM. Please check your Direct Messages. ^AS",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Neutral,Twitter,,288643,107945,25,"@Lisa_M_Oliver Hello! To help further, I'll need to send you a DM. Please check your Direct Messages. ^AS",Reply,,
1015059828841046017,7/5/2018,http://twitter.com/AskPlayStation/status/1015059828841046017,@EthanAnthonyCl2 We are sorry to read your account was banned. More info about banned accounts and our TOS can be found here: https://t.co/YFJ2ZgLlo6 Specific details of why your account got banned should be shared in an email. Please check the Junk/ Spam folders.,@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,807809,1344644,3159,"@EthanAnthonyCl2 We are sorry to read your account was banned.
More info about banned accounts and our TOS can be found here: https://t.co/YFJ2ZgLlo6
Specific details of why your account got banned should be shared in an email. Please check the Junk/ Spam folders.",Reply,,
1015815253194665984,7/8/2018,http://twitter.com/AskPlayStation/status/1015815253194665984,Child Accounts can now graduate to Adult Accounts! Find out how: https://t.co/H55rGNGPPi https://t.co/PCAcWyWZd6,@AskPlayStation,Ask PlayStation,,,,Neutral,Fear,Twitter,,808497,1344834,3160,Child Accounts can now graduate to Adult Accounts! Find out how: https://t.co/H55rGNGPPi https://t.co/PCAcWyWZd6,Tweet,,
1015309057777963014,7/6/2018,http://twitter.com/AskPS_UK/status/1015309057777963014,"@NaniSenpai1 You will need to place a refund request here: https://t.co/7mBqL3cRkd. Please keep in mind that refunds can only be requested within 14 days of purchase, and if the content hasn't been downloaded. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,289916,108211,25,"@NaniSenpai1 You will need to place a refund request here: https://t.co/7mBqL3cRkd. Please keep in mind that refunds can only be requested within 14 days of purchase, and if the content hasn't been downloaded. ^DB",Reply,,
1014264483034722304,7/3/2018,http://twitter.com/yosp/status/1014264483034722304,@garfep Thanks Andrew :),@yosp,Shuhei of Tsushima,Japan,Tokyo,Tokyo,Positive,Joy,Twitter,M,50044,328389,1095,@garfep Thanks Andrew :),Reply,,
1014264290197622787,7/3/2018,http://twitter.com/AskPS_UK/status/1014264290197622787,"@armancr07 Hello! Could you let me know when you purchased this? The code should arrive within 5 days, and could end up in your junk/spam so it's worth checking there too. ^AS",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,289171,108045,25,"@armancr07 Hello! Could you let me know when you purchased this? The code should arrive within 5 days, and could end up in your junk/spam so it's worth checking there too. ^AS",Reply,,
1014132470197956608,7/3/2018,http://twitter.com/AskPlayStation/status/1014132470197956608,@LeefroMilch Great! Feel free to contact us if you have further concerns.,@AskPlayStation,Ask PlayStation,,,,Positive,Joy,Twitter,,806724,1344498,3158,@LeefroMilch Great! Feel free to contact us if you have further concerns.,Reply,,
